Unspecified injury of left renal vein  subsequent encounter,S35405D,
Laceration of ulnar artery at wrist and hand level of unspecified arm  sequela,S65019S,
Other specified injury of ulnar artery at wrist and hand level of right arm  initial encounter,S65091A,
Other specified injury of ulnar artery at wrist and hand level of right arm  subsequent encounter,S65091D,
Other specified injury of ulnar artery at wrist and hand level of right arm  sequela,S65091S,
Other specified injury of ulnar artery at wrist and hand level of left arm  initial encounter,S65092A,
Other specified injury of ulnar artery at wrist and hand level of left arm  subsequent encounter,S65092D,
Other specified injury of ulnar artery at wrist and hand level of left arm  sequela,S65092S,
Other specified injury of ulnar artery at wrist and hand level of unspecified arm  initial encounter,S65099A,
Other specified injury of ulnar artery at wrist and hand level of unspecified arm  subsequent encounter,S65099D,
Other specified injury of ulnar artery at wrist and hand level of unspecified arm  sequela,S65099S,
Unspecified injury of radial artery at wrist and hand level of right arm  initial encounter,S65101A,
Unspecified injury of radial artery at wrist and hand level of right arm  subsequent encounter,S65101D,
Unspecified injury of radial artery at wrist and hand level of right arm  sequela,S65101S,
Unspecified injury of radial artery at wrist and hand level of left arm  initial encounter,S65102A,
Unspecified injury of radial artery at wrist and hand level of left arm  subsequent encounter,S65102D,
Unspecified injury of radial artery at wrist and hand level of left arm  sequela,S65102S,
Unspecified injury of radial artery at wrist and hand level of unspecified arm  initial encounter,S65109A,
Unspecified injury of radial artery at wrist and hand level of unspecified arm  subsequent encounter,S65109D,
Unspecified injury of radial artery at wrist and hand level of unspecified arm  sequela,S65109S,
Laceration of radial artery at wrist and hand level of right arm  initial encounter,S65111A,
Laceration of radial artery at wrist and hand level of right arm  subsequent encounter,S65111D,
Laceration of radial artery at wrist and hand level of right arm  sequela,S65111S,
Laceration of radial artery at wrist and hand level of left arm  initial encounter,S65112A,
Laceration of radial artery at wrist and hand level of left arm  subsequent encounter,S65112D,
Laceration of radial artery at wrist and hand level of left arm  sequela,S65112S,
Laceration of radial artery at wrist and hand level of unspecified arm  initial encounter,S65119A,
Laceration of radial artery at wrist and hand level of unspecified arm  subsequent encounter,S65119D,
Laceration of radial artery at wrist and hand level of unspecified arm  sequela,S65119S,
Other specified injury of radial artery at wrist and hand level of right arm  initial encounter,S65191A,
Other specified injury of radial artery at wrist and hand level of right arm  subsequent encounter,S65191D,
Other specified injury of radial artery at wrist and hand level of right arm  sequela,S65191S,
Other specified injury of radial artery at wrist and hand level of left arm  initial encounter,S65192A,
Other specified injury of radial artery at wrist and hand level of left arm  subsequent encounter,S65192D,
Other specified injury of radial artery at wrist and hand level of left arm  sequela,S65192S,
Other specified injury of radial artery at wrist and hand level of unspecified arm  initial encounter,S65199A,
Other specified injury of radial artery at wrist and hand level of unspecified arm  subsequent encounter,S65199D,
Other specified injury of radial artery at wrist and hand level of unspecified arm  sequela,S65199S,
Unspecified injury of superficial palmar arch of right hand  initial encounter,S65201A,
Unspecified injury of superficial palmar arch of right hand  subsequent encounter,S65201D,
Unspecified injury of superficial palmar arch of right hand  sequela,S65201S,
Unspecified injury of superficial palmar arch of left hand  initial encounter,S65202A,
Unspecified injury of superficial palmar arch of left hand  subsequent encounter,S65202D,
Unspecified injury of superficial palmar arch of left hand  sequela,S65202S,
Unspecified injury of superficial palmar arch of unspecified hand  initial encounter,S65209A,
Unspecified injury of superficial palmar arch of unspecified hand  subsequent encounter,S65209D,
Unspecified injury of superficial palmar arch of unspecified hand  sequela,S65209S,
Laceration of superficial palmar arch of right hand  initial encounter,S65211A,
Laceration of superficial palmar arch of right hand  subsequent encounter,S65211D,
Laceration of superficial palmar arch of right hand  sequela,S65211S,
Laceration of superficial palmar arch of left hand  initial encounter,S65212A,
Laceration of superficial palmar arch of left hand  subsequent encounter,S65212D,
Laceration of superficial palmar arch of left hand  sequela,S65212S,
Laceration of superficial palmar arch of unspecified hand  initial encounter,S65219A,
Laceration of superficial palmar arch of unspecified hand  subsequent encounter,S65219D,
Laceration of superficial palmar arch of unspecified hand  sequela,S65219S,
Other specified injury of superficial palmar arch of right hand  initial encounter,S65291A,
Other specified injury of superficial palmar arch of right hand  subsequent encounter,S65291D,
Other specified injury of superficial palmar arch of right hand  sequela,S65291S,
Other specified injury of superficial palmar arch of left hand  initial encounter,S65292A,
Other specified injury of superficial palmar arch of left hand  subsequent encounter,S65292D,
Other specified injury of superficial palmar arch of left hand  sequela,S65292S,
Other specified injury of superficial palmar arch of unspecified hand  initial encounter,S65299A,
Other specified injury of superficial palmar arch of unspecified hand  subsequent encounter,S65299D,
Other specified injury of superficial palmar arch of unspecified hand  sequela,S65299S,
Unspecified injury of deep palmar arch of right hand  initial encounter,S65301A,
Unspecified injury of deep palmar arch of right hand  subsequent encounter,S65301D,
Unspecified injury of deep palmar arch of right hand  sequela,S65301S,
Unspecified injury of deep palmar arch of left hand  initial encounter,S65302A,
Unspecified injury of deep palmar arch of left hand  subsequent encounter,S65302D,
Unspecified injury of deep palmar arch of left hand  sequela,S65302S,
Unspecified injury of deep palmar arch of unspecified hand  initial encounter,S65309A,
Unspecified injury of deep palmar arch of unspecified hand  subsequent encounter,S65309D,
Unspecified injury of deep palmar arch of unspecified hand  sequela,S65309S,
Laceration of deep palmar arch of right hand  initial encounter,S65311A,
Laceration of deep palmar arch of right hand  subsequent encounter,S65311D,
Laceration of deep palmar arch of right hand  sequela,S65311S,
Laceration of deep palmar arch of left hand  initial encounter,S65312A,
Laceration of deep palmar arch of left hand  subsequent encounter,S65312D,
Laceration of deep palmar arch of left hand  sequela,S65312S,
Laceration of deep palmar arch of unspecified hand  initial encounter,S65319A,
Laceration of deep palmar arch of unspecified hand  subsequent encounter,S65319D,
Laceration of deep palmar arch of unspecified hand  sequela,S65319S,
Other specified injury of deep palmar arch of right hand  initial encounter,S65391A,
Other specified injury of deep palmar arch of right hand  subsequent encounter,S65391D,
Other specified injury of deep palmar arch of right hand  sequela,S65391S,
Other specified injury of deep palmar arch of left hand  initial encounter,S65392A,
Other specified injury of deep palmar arch of left hand  subsequent encounter,S65392D,
Other specified injury of deep palmar arch of left hand  sequela,S65392S,
Other specified injury of deep palmar arch of unspecified hand  initial encounter,S65399A,
Other specified injury of deep palmar arch of unspecified hand  subsequent encounter,S65399D,
Other specified injury of deep palmar arch of unspecified hand  sequela,S65399S,
Unspecified injury of blood vessel of right thumb  initial encounter,S65401A,
Unspecified injury of blood vessel of right thumb  subsequent encounter,S65401D,
Unspecified injury of blood vessel of right thumb  sequela,S65401S,
Unspecified injury of blood vessel of left thumb  initial encounter,S65402A,
Unspecified injury of blood vessel of left thumb  subsequent encounter,S65402D,
Unspecified injury of blood vessel of left thumb  sequela,S65402S,
Unspecified injury of blood vessel of unspecified thumb  initial encounter,S65409A,
Unspecified injury of blood vessel of unspecified thumb  subsequent encounter,S65409D,
Unspecified injury of blood vessel of unspecified thumb  sequela,S65409S,
Laceration of blood vessel of right thumb  initial encounter,S65411A,
Laceration of blood vessel of right thumb  subsequent encounter,S65411D,
Laceration of blood vessel of right thumb  sequela,S65411S,
Laceration of blood vessel of left thumb  initial encounter,S65412A,
Laceration of blood vessel of left thumb  subsequent encounter,S65412D,
Laceration of blood vessel of left thumb  sequela,S65412S,
Laceration of blood vessel of unspecified thumb  initial encounter,S65419A,
Laceration of blood vessel of unspecified thumb  subsequent encounter,S65419D,
Laceration of blood vessel of unspecified thumb  sequela,S65419S,
Other specified injury of blood vessel of right thumb  initial encounter,S65491A,
Other specified injury of blood vessel of right thumb  subsequent encounter,S65491D,
Other specified injury of blood vessel of right thumb  sequela,S65491S,
Other specified injury of blood vessel of left thumb  initial encounter,S65492A,
Other specified injury of blood vessel of left thumb  subsequent encounter,S65492D,
Other specified injury of blood vessel of left thumb  sequela,S65492S,
Other specified injury of blood vessel of unspecified thumb  initial encounter,S65499A,
Other specified injury of blood vessel of unspecified thumb  subsequent encounter,S65499D,
Other specified injury of blood vessel of unspecified thumb  sequela,S65499S,
Unspecified injury of blood vessel of right index finger  initial encounter,S65500A,
Unspecified injury of blood vessel of right index finger  subsequent encounter,S65500D,
Unspecified injury of blood vessel of right index finger  sequela,S65500S,
Unspecified injury of blood vessel of left index finger  initial encounter,S65501A,
